"course_id","user_id","country"
"course2",26676,"Mexico"
"course2",26677,""
"course2",26678,"Mexico"
"course2",26679,"Peru"
"course2",26680,"United States"
"course2",26681,"United States"
"course2",26682,""
"course2",26683,""
"course2",26684,"Egypt"
"course2",26685,"Brazil"
"course2",26686,"Colombia"
"course2",26687,""
"course2",26688,"Kazakhstan"
"course2",26689,"Colombia"
"course2",26690,""
"course2",26691,"Colombia"
"course2",26692,""
"course2",26693,""
"course2",26694,"Colombia"
"course2",26695,"Colombia"
"course2",26696,"Colombia"
"course2",26697,"Colombia"
"course2",26698,"Romania"
"course2",26699,""
"course2",26700,"United States"
"course2",26701,"Qatar"
"course2",26702,""
"course2",26703,"United States"
"course2",26704,"Venezuela"
"course2",26705,"United States"
"course2",26706,""
"course2",26707,""
"course2",26708,"Netherlands"
"course2",26709,""
"course2",26710,""
"course2",26711,"Colombia"
"course2",26712,"Brazil"
"course2",26713,"Germany"
"course2",26714,"Argentina"
"course2",26715,"Colombia"
"course2",26716,""
"course2",26717,""
"course2",26718,"Brazil"
"course2",26719,""
"course2",26720,"Colombia"
"course2",26721,"Mexico"
"course2",26722,"Brazil"
"course2",26723,"Mexico"
"course2",26724,"Australia"
"course2",26725,"Colombia"
"course2",26726,""
"course2",26727,"Bolivia"
"course2",26728,"Colombia"
"course2",26729,"Peru"
"course2",26730,""
"course2",26731,"Venezuela"
"course2",26732,"Brazil"
"course2",26733,""
"course2",26734,"Mexico"
"course2",26735,""
"course2",26736,"France"
"course2",26737,"Brazil"
"course2",26738,"Guatemala"
"course2",26739,""
"course2",26740,"Ecuador"
"course2",26741,"Colombia"
"course2",26742,"Ecuador"
"course2",26743,"United States"
"course2",26744,"Chile"
"course2",26745,""
"course2",26746,""
"course2",26747,"Brazil"
"course2",26748,"Bolivia"
"course2",26749,""
"course2",26750,"Brazil"
"course2",26751,"Colombia"
"course2",26752,""
"course2",26753,"Mexico"
"course2",26754,"Chile"
"course2",26755,"United States"
"course2",26756,""
"course2",26757,"Peru"
"course2",26758,"Chile"
"course2",26759,"Ecuador"
"course2",26760,""
"course2",26761,"Colombia"
"course2",26762,"Colombia"
"course2",26763,"Colombia"
"course2",26764,"United States"
"course2",26765,"Colombia"
"course2",26766,""
"course2",26767,"Austria"
"course2",26768,"Chile"
"course2",26769,""
"course2",26770,"Belgium"
"course2",26771,""
"course2",26772,""
"course2",26773,"Peru"
"course2",26774,"Brazil"
"course2",26775,"Ecuador"
"course2",26776,"France"
"course2",26777,"Peru"
"course2",26778,"Viet Nam"
"course2",26779,"Belgium"
"course2",26780,""
"course2",26781,"Spain"
"course2",26782,""
"course2",26783,""
"course2",26784,"Brazil"
"course2",26785,""
"course2",26786,"United States"
"course2",26787,""
"course2",26788,"Ukraine"
"course2",26789,"Turkey"
"course2",26790,"India"
"course2",26791,"India"
"course2",26792,"United States"
"course2",26793,"United Kingdom"
"course2",26794,"Colombia"
"course2",26795,""
"course2",26796,""
"course2",26797,"Russian Federation"
"course2",26798,"United Kingdom"
"course2",26799,"Kazakhstan"
"course2",26800,"Russian Federation"
"course2",26801,"Brazil"
"course2",26802,"Hungary"
"course2",26803,""
"course2",26804,"Greece"
"course2",26805,""
"course2",26806,""
"course2",26807,"Netherlands"
"course2",26808,"Germany"
"course2",26809,"Brazil"
"course2",26810,"Greece"
"course2",26811,"United Kingdom"
"course2",26812,"Greece"
"course2",26813,"Greece"
"course2",26814,"Greece"
"course2",26815,"Greece"
"course2",26816,"Brazil"
"course2",26817,"Switzerland"
"course2",26818,""
"course2",26819,"Algeria"
"course2",26820,"India"
"course2",26821,"India"
"course2",26822,""
"course2",26823,"India"
"course2",26824,""
"course2",26825,"Canada"
"course2",26826,"Switzerland"
"course2",26827,"India"
"course2",26828,"Brazil"
"course2",26829,"Brazil"
"course2",26830,"Brazil"
"course2",26831,""
"course2",26832,"Brazil"
"course2",26833,"Peru"
"course2",26834,"Hong Kong"
"course2",26835,"Greece"
"course2",26836,""
"course2",26837,"Australia"
"course2",26838,"India"
"course2",26839,""
"course2",26840,"India"
"course2",26841,"Germany"
"course2",26842,"Colombia"
"course2",26843,""
"course2",26844,"India"
"course2",26845,"Korea"
"course2",26846,""
"course2",26847,"Peru"
"course2",26848,"Mexico"
"course2",26849,"United States"
"course2",26850,"Ghana"
"course2",26851,"Brazil"
"course2",26852,""
"course2",26853,"Germany"
"course2",26854,""
"course2",26855,"United States"
"course2",26856,""
"course2",26857,"India"
"course2",26858,"Brazil"
"course2",26859,"United States"
"course2",26860,"United States"
"course2",26861,"Algeria"
"course2",26862,"Algeria"
"course2",26863,"El Salvador"
"course2",26864,"United States"
"course2",26865,"United States"
"course2",26866,""
"course2",26867,""
"course2",26868,"Australia"
"course2",26869,""
"course2",26870,"Germany"
"course2",26871,"Cape Verde"
"course2",26872,"Denmark"
"course2",26873,"Brazil"
"course2",26874,"France"
"course2",26875,"United Kingdom"
"course2",26876,"United States"
"course2",26877,"United States"
"course2",26878,"Peru"
"course2",26879,"Niger"
"course2",26880,""
"course2",26881,""
"course2",26882,"Greece"
"course2",26883,"United States"
"course2",26884,"United States"
"course2",26885,"India"
"course2",26886,"United Kingdom"
"course2",26887,"China"
"course2",26888,"Peru"
"course2",26889,"Peru"
"course2",26890,"United States"
"course2",26891,"United States"
"course2",26892,"Greece"
"course2",26893,"United States"
"course2",26894,"Cambodia"
"course2",26895,"Canada"
"course2",26896,"France"
"course2",26897,"Brazil"
"course2",26898,"India"
"course2",26899,"Russian Federation"
"course2",26900,""
"course2",26901,"Russian Federation"
"course2",26902,"Australia"
"course2",26903,"Israel"
"course2",26904,"United States"
"course2",26905,"Ukraine"
"course2",26906,""
"course2",26907,""
"course2",26908,""
"course2",26909,"Portugal"
"course2",26910,"Kenya"
"course2",26911,"Thailand"
"course2",26912,"United States"
"course2",26913,""
"course2",26914,"United States"
"course2",26915,"Philippines"
"course2",26916,"United States"
"course2",26917,"United Kingdom"
"course2",26918,""
"course2",26919,""
"course2",26920,"Honduras"
"course2",26921,"Germany"
"course2",26922,""
"course2",26923,"Estonia"
"course2",26924,"Brazil"
"course2",26925,""
"course2",26926,"Australia"
"course2",26927,"Turkey"
"course2",26928,"United States"
"course2",26929,"United States"
"course2",26930,""
"course2",26931,"United States"
"course2",26932,"Argentina"
"course2",26933,"Taiwan"
"course2",26934,"Australia"
"course2",26935,""
"course2",26936,"Ecuador"
"course2",26937,"Italy"
"course2",26938,"Netherlands"
"course2",26939,""
"course2",26940,""
"course2",26941,"United Kingdom"
"course2",26942,"Peru"
"course2",26943,"Peru"
"course2",26944,"Slovakia"
"course2",26945,"Germany"
"course2",26946,""
"course2",26947,"United Kingdom"
"course2",26948,"Brazil"
"course2",26949,"Germany"
"course2",26950,""
"course2",26951,""
"course2",26952,""
"course2",26953,""
"course2",26954,"United Kingdom"
"course2",26955,"France"
"course2",26956,""
"course2",26957,"United Kingdom"
"course2",26958,"United States"
"course2",26959,"India"
"course2",26960,"Japan"
"course2",26961,""
"course2",26962,"China"
"course2",26963,""
"course2",26964,""
"course2",26965,"Philippines"
"course2",26966,"Indonesia"
"course2",26967,"Mexico"
"course2",26968,"Mexico"
"course2",26969,"Ghana"
"course2",26970,"Sri Lanka"
"course2",26971,"Korea"
"course2",26972,"Hong Kong"
"course2",26973,"Hungary"
"course2",26974,"Republic of Korea"
"course2",26975,"United States"
"course2",26976,"Israel"
"course2",26977,"India"
"course2",26978,"Hong Kong"
"course2",26979,"Poland"
"course2",26980,"Colombia"
"course2",26981,"Costa Rica"
"course2",26982,"Indonesia"
"course2",26983,"Belgium"
"course2",26984,"Colombia"
"course2",26985,"Turkey"
"course2",26986,"Colombia"
"course2",26987,"Kazakhstan"
"course2",26988,"Nigeria"
"course2",26989,"United Kingdom"
"course2",26990,"United States"
"course2",26991,"United States"
"course2",26992,"Brazil"
"course2",26993,"Brazil"
"course2",26994,""
"course2",26995,"United Kingdom"
"course2",26996,"Brazil"
"course2",26997,"United States"
"course2",26998,"United States"
"course2",26999,"Brazil"
"course2",27000,"Papua New Guinea"
"course2",27001,"Mexico"
"course2",27002,"Brazil"
"course2",27003,"India"
"course2",27004,"United States"
"course2",27005,"United States"
"course2",27006,""
"course2",27007,"Costa Rica"
"course2",27008,"France"
"course2",27009,""
"course2",27010,"Germany"
"course2",27011,"Romania"
"course2",27012,"Bangladesh"
"course2",27013,"India"
"course2",27014,"India"
"course2",27015,"India"
"course2",27016,""
"course2",27017,"Australia"
"course2",27018,""
"course2",27019,"United States"
"course2",27020,"Canada"
"course2",27021,"United States"
"course2",27022,"United States"
"course2",27023,""
"course2",27024,"Spain"
"course2",27025,"United States"
"course2",27026,"Serbia"
"course2",27027,"Brazil"
"course2",27028,"Sri Lanka"
"course2",27029,"United States"
"course2",27030,"United Kingdom"
"course2",27031,"Morocco"
"course2",27032,"Egypt"
"course2",27033,"Poland"
"course2",27034,"United States"
"course2",27035,""
"course2",27036,"United States"
"course2",27037,"India"
"course2",27038,"Brazil"
"course2",27039,""
"course2",27040,"Pakistan"
"course2",27041,"Pakistan"
"course2",27042,"United States"
"course2",27043,"Jordan"
"course2",27044,"Peru"
"course2",27045,"Peru"
"course2",27046,"Poland"
"course2",27047,""
"course2",27048,""
"course2",27049,"United States"
"course2",27050,""
"course2",27051,"Canada"
"course2",27052,"Greece"
"course2",27053,"Brazil"
"course2",27054,"Peru"
"course2",27055,"Indonesia"
"course2",27056,""
"course2",27057,"India"
"course2",27058,"United States"
"course2",27059,"United States"
"course2",27060,""
"course2",27061,""
"course2",27062,"United Kingdom"
"course2",27063,""
"course2",27064,"Nigeria"
"course2",27065,"Luxembourg"
"course2",27066,""
"course2",27067,""
"course2",27068,"Brazil"
"course2",27069,"Italy"
"course2",27070,"Serbia"
"course2",27071,"Brazil"
"course2",27072,"Brazil"
"course2",27073,"United States"
"course2",27074,""
"course2",27075,"Brazil"
"course2",27076,""
"course2",27077,"Philippines"
"course2",27078,"Korea"
"course2",27079,"Brazil"
"course2",27080,""
"course2",27081,"Brazil"
"course2",27082,"Mexico"
"course2",27083,"Brazil"
"course2",27084,""
"course2",27085,"Serbia"
"course2",27086,"Japan"
"course2",27087,"New Zealand"
"course2",27088,"Cameroon"
"course2",27089,"Ecuador"
"course2",27090,"Turkey"
"course2",27091,""
"course2",27092,"Ireland"
"course2",27093,"United States"
"course2",27094,"United States"
"course2",27095,"China"
"course2",27096,"Peru"
"course2",27097,"Yemen"
"course2",27098,"Brazil"
"course2",27099,"Netherlands"
"course2",27100,"United States"
"course2",27101,""
"course2",27102,"United States"
"course2",27103,""
"course2",27104,"Germany"
"course2",27105,"United States"
"course2",27106,"Thailand"
"course2",27107,"Canada"
"course2",27108,"Germany"
"course2",27109,""
"course2",27110,"Brazil"
"course2",27111,"Nigeria"
"course2",27112,"Canada"
"course2",27113,"Canada"
"course2",27114,""
"course2",27115,"Australia"
"course2",27116,"Germany"
"course2",27117,"Hungary"
"course2",27118,""
"course2",27119,"United States"
"course2",27120,"Brazil"
"course2",27121,""
"course2",27122,"Denmark"
"course2",27123,"Egypt"
"course2",27124,"United Kingdom"
"course2",27125,""
"course2",27126,"Ireland"
"course2",27127,"Mexico"
"course2",27128,""
"course2",27129,"United Kingdom"
"course2",27130,"United States"
"course2",27131,"Hong Kong"
"course2",27132,"United States"
"course2",27133,"United States"
"course2",27134,"United States"
"course2",27135,"Spain"
"course2",27136,""
"course2",27137,"Brazil"
"course2",27138,"India"
"course2",27139,"United States"
"course2",27140,""
"course2",27141,""
"course2",27142,""
"course2",27143,"Turkey"
"course2",27144,"Spain"
"course2",27145,"Mexico"
"course2",27146,"France"
"course2",27147,""
"course2",27148,"Argentina"
"course2",27149,"Turkey"
"course2",27150,"Turkey"
"course2",27151,"Panama"
"course2",27152,"United States"
"course2",27153,"Bangladesh"
"course2",27154,"Canada"
"course2",27155,"United States"
"course2",27156,""
"course2",27157,""
"course2",27158,"Chile"
"course2",27159,"Canada"
"course2",27160,"Germany"
"course2",27161,""
"course2",27162,"Colombia"
"course2",27163,"Turkey"
"course2",27164,"Brazil"
"course2",27165,""
"course2",27166,"United States"
"course2",27167,"Peru"
"course2",27168,"Mexico"
"course2",27169,"Mexico"
"course2",27170,"United States"
"course2",27171,""
"course2",27172,""
"course2",27173,"United Kingdom"
"course2",27174,"Ecuador"
"course2",27175,"United Kingdom"
"course2",27176,"Chile"
"course2",27177,"Venezuela"
"course2",27178,""
"course2",27179,"United States"
"course2",27180,"Philippines"
"course2",27181,"Brazil"
"course2",27182,""
"course2",27183,"United States"
"course2",27184,""
"course2",27185,"Peru"
"course2",27186,"Hong Kong"
"course2",27187,""
"course2",27188,""
"course2",27189,"Japan"
"course2",27190,""
"course2",27191,"Mexico"
"course2",27192,"Costa Rica"
"course2",27193,""
"course2",27194,"Mexico"
"course2",27195,"France"
"course2",27196,"Mexico"
"course2",27197,"Colombia"
"course2",27198,"Indonesia"
"course2",27199,"United States"
"course2",27200,"Chile"
"course2",27201,"Canada"
"course2",27202,"Colombia"
"course2",27203,"United States"
"course2",27204,"Colombia"
"course2",27205,"Colombia"
"course2",27206,"Canada"
"course2",27207,""
"course2",27208,"Colombia"
"course2",27209,"Netherlands"
"course2",27210,"Peru"
"course2",27211,"Colombia"
"course2",27212,"Peru"
"course2",27213,"Colombia"
"course2",27214,"Peru"
"course2",27215,"Uganda"
"course2",27216,"Australia"
"course2",27217,"United States"
"course2",27218,"Mexico"
"course2",27219,"Costa Rica"
"course2",27220,"Brazil"
"course2",27221,"Brazil"
"course2",27222,""
"course2",27223,"Brazil"
"course2",27224,"Germany"
"course2",27225,"United Kingdom"
"course2",27226,"Peru"
"course2",27227,"Mozambique"
"course2",27228,"Mexico"
"course2",27229,"Mexico"
"course2",27230,"United Kingdom"
"course2",27231,""
"course2",27232,"Brazil"
"course2",27233,""
"course2",27234,"Brazil"
"course2",27235,""
"course2",27236,"Denmark"
"course2",27237,"Brazil"
"course2",27238,"Mexico"
"course2",27239,"Brazil"
"course2",27240,"Brazil"
"course2",27241,"United States"
"course2",27242,""
"course2",27243,"Chile"
"course2",27244,"Mexico"
"course2",27245,"Mexico"
"course2",27246,"Brazil"
"course2",27247,"Brazil"
"course2",27248,""
"course2",27249,"Brazil"
"course2",27250,"Colombia"
"course2",27251,""
"course2",27252,"Chile"
"course2",27253,"Brazil"
"course2",27254,""
"course2",27255,"Chile"
"course2",27256,"Brazil"
"course2",27257,"Venezuela"
"course2",27258,""
"course2",27259,"Canada"
"course2",27260,"Spain"
"course2",27261,"United Kingdom"
"course2",27262,""
"course2",27263,""
"course2",27264,""
"course2",27265,"Mexico"
"course2",27266,"Peru"
"course2",27267,"United States"
"course2",27268,""
"course2",27269,"Brazil"
"course2",27270,"Argentina"
"course2",27271,""
"course2",27272,"Brazil"
"course2",27273,"Mexico"
"course2",27274,""
"course2",27275,"Mexico"
"course2",27276,"Brazil"
"course2",27277,"Poland"
"course2",27278,"Brazil"
"course2",27279,"Brazil"
"course2",27280,"Venezuela"
"course2",27281,""
"course2",27282,""
"course2",27283,"Peru"
"course2",27284,"Chile"
"course2",27285,""
"course2",27286,""
"course2",27287,"United Kingdom"
"course2",27288,"United States"
"course2",27289,""
"course2",27290,"Ghana"
"course2",27291,""
"course2",27292,"Guatemala"
"course2",27293,"Kenya"
"course2",27294,"Netherlands"
"course2",27295,"Switzerland"
"course2",27296,"Australia"
"course2",27297,"United States"
"course2",27298,"United States"
"course2",27299,"India"
"course2",27300,""
"course2",27301,""
"course2",27302,"United States"
"course2",27303,""
"course2",27304,""
"course2",27305,""
"course2",27306,""
"course2",27307,"Argentina"
"course2",27308,""
"course2",27309,"Italy"
"course2",27310,"Saudi Arabia"
"course2",27311,"Colombia"
"course2",27312,"Nigeria"
"course2",27313,"Turkey"
"course2",27314,"Malaysia"
"course2",27315,"United States"
"course2",27316,""
"course2",27317,"Colombia"
"course2",27318,"Mexico"
"course2",27319,"Greece"
"course2",27320,"Peru"
"course2",27321,""
"course2",27322,"Germany"
"course2",27323,"United States"
"course2",27324,"Mexico"
"course2",27325,"Korea"
"course2",27326,"Korea"
"course2",27327,"Turkey"
"course2",27328,"United States"
"course2",27329,"United Kingdom"
"course2",27330,"United States"
"course2",27331,"Germany"
"course2",27332,"Indonesia"
"course2",27333,""
"course2",27334,"United Kingdom"
"course2",27335,""
"course2",27336,"United Kingdom"
"course2",27337,"Brazil"
"course2",27338,""
"course2",27339,""
"course2",27340,""
"course2",27341,"Saudi Arabia"
"course2",27342,"United States"
"course2",27343,"Turkey"
"course2",27344,"United States"
"course2",27345,"Bosnia and Herzegovina"
"course2",27346,"Philippines"
"course2",27347,"Cote D'Ivoire"
"course2",27348,"Iran"
"course2",27349,"Pakistan"
"course2",27350,"Pakistan"
"course2",27351,""
"course2",27352,""
"course2",27353,"Lithuania"
"course2",27354,"Nigeria"
"course2",27355,""
"course2",27356,"United Arab Emirates"
"course2",27357,"Myanmar"
"course2",27358,"Mexico"
"course2",27359,""
"course2",27360,""
"course2",27361,"Canada"
"course2",27362,"Norway"
"course2",27363,"Zambia"
"course2",27364,"Germany"
"course2",27365,"Republic of Korea"
"course2",27366,"United States"
"course2",27367,"Colombia"
"course2",27368,"Nigeria"
"course2",27369,"Indonesia"
"course2",27370,""
"course2",27371,"Russia"
"course2",27372,"United States"
"course2",27373,"Indonesia"
"course2",27374,""
"course2",27375,"Nigeria"
"course2",27376,"Botswana"
"course2",27377,"Nigeria"
"course2",27378,"Myanmar"
"course2",27379,"Netherlands"
"course2",27380,"Puerto Rico"
"course2",27381,"Colombia"
"course2",27382,"Burkina Faso"
"course2",27383,""
"course2",27384,""
"course2",27385,""
"course2",27386,"United Kingdom"
"course2",27387,"Argentina"
"course2",27388,"United States"
"course2",27389,"Colombia"
"course2",27390,"Italy"
"course2",27391,"Brazil"
"course2",27392,"Brazil"
"course2",27393,"United States"
"course2",27394,"United States"
"course2",27395,"Israel"
"course2",27396,"Honduras"
"course2",27397,"Poland"
"course2",27398,"United States"
"course2",27399,"Saudi Arabia"
"course2",27400,""
"course2",27401,"Morocco"
"course2",27402,"Colombia"
"course2",27403,"Peru"
"course2",27404,"Mexico"
"course2",27405,"United States"
"course2",27406,""
"course2",27407,"Italy"
"course2",27408,"United States"
"course2",27409,"France"
"course2",27410,"Ukraine"
"course2",27411,"United Kingdom"
"course2",27412,"Greece"
"course2",27413,"Spain"
"course2",27414,"Czech Republic"
"course2",27415,"Spain"
"course2",27416,"United Kingdom"
"course2",27417,"Russian Federation"
"course2",27418,"Russian Federation"
"course2",27419,""
"course2",27420,""
"course2",27421,"Russia"
"course2",27422,"Mexico"
"course2",27423,"Russian Federation"
"course2",27424,"Greece"
"course2",27425,"Italy"
"course2",27426,"Italy"
"course2",27427,""
"course2",27428,"Kuwait"
"course2",27429,"Ukraine"
"course2",27430,"Peru"
"course2",27431,"Colombia"
"course2",27432,""
"course2",27433,""
"course2",27434,"United States"
"course2",27435,"Mexico"
"course2",27436,""
"course2",27437,"Colombia"
"course2",27438,"Brazil"
"course2",27439,""
"course2",27440,"United States"
"course2",27441,"Peru"
"course2",27442,"Mexico"
"course2",27443,""
"course2",27444,""
"course2",27445,""
"course2",27446,""
"course2",27447,"Bulgaria"
"course2",27448,""
"course2",27449,"Russian Federation"
"course2",27450,"Brazil"
"course2",27451,""
"course2",27452,"Argentina"
"course2",27453,"United States"
"course2",27454,"United States"
"course2",27455,""
"course2",27456,"Colombia"
"course2",27457,"Mexico"
"course2",27458,""
"course2",27459,""
"course2",27460,"Brazil"
"course2",27461,"Italy"
"course2",27462,""
"course2",27463,"Brazil"
"course2",27464,"Portugal"
"course2",27465,"Bulgaria"
"course2",27466,""
"course2",27467,"United States"
"course2",27468,"Mexico"
"course2",27469,"Hong Kong"
"course2",27470,"Brazil"
"course2",27471,""
"course2",27472,"India"
"course2",27473,"Mexico"
"course2",27474,""
"course2",27475,"Ecuador"
"course2",27476,""
"course2",27477,""
"course2",27478,"Canada"
"course2",27479,""
"course2",27480,"Australia"
"course2",27481,"Germany"
"course2",27482,"Philippines"
"course2",27483,"Colombia"
"course2",27484,"United Kingdom"
"course2",27485,""
"course2",27486,"Philippines"
"course2",27487,"Norway"
"course2",27488,"Viet Nam"
"course2",27489,"Brazil"
"course2",27490,"Brazil"
"course2",27491,"United States"
"course2",27492,"Canada"
"course2",27493,"United Arab Emirates"
"course2",27494,"Greece"
"course2",27495,"Peru"
"course2",27496,"Spain"
"course2",27497,"Peru"
"course2",27498,"Austria"
"course2",27499,""
"course2",27500,"Australia"
"course2",27501,"Nigeria"
"course2",27502,"Peru"
"course2",27503,"Mexico"
"course2",27504,"France"
"course2",27505,"Costa Rica"
"course2",27506,"Brazil"
"course2",27507,""
"course2",27508,"Germany"
"course2",27509,""
"course2",27510,""
"course2",27511,"Hong Kong"
"course2",27512,""
"course2",27513,""
"course2",27514,"Brazil"
"course2",27515,"Egypt"
"course2",27516,"Australia"
"course2",27517,"Netherlands"
"course2",27518,"Peru"
"course2",27519,"United Kingdom"
"course2",27520,"Spain"
"course2",27521,"Brazil"
"course2",27522,"Canada"
"course2",27523,"Switzerland"
"course2",27524,""
"course2",27525,"United States"
"course2",27526,"United States"
"course2",27527,"New Zealand"
"course2",27528,"Australia"
"course2",27529,""
"course2",27530,""
"course2",27531,"Ireland"
"course2",27532,""
"course2",27533,"Portugal"
"course2",27534,""
"course2",27535,"Brazil"
"course2",27536,""
"course2",27537,"United States"
"course2",27538,"Netherlands"
"course2",27539,""
"course2",27540,"Brazil"
"course2",27541,"Mexico"
"course2",27542,"Spain"
"course2",27543,""
"course2",27544,"United States"
"course2",27545,"Spain"
"course2",27546,"South Africa"
"course2",27547,"Mexico"
"course2",27548,"Thailand"
"course2",27549,"Czech Republic"
"course2",27550,"Peru"
"course2",27551,"Brazil"
"course2",27552,"Brazil"
"course2",27553,"United States"
"course2",27554,"Germany"
"course2",27555,""
"course2",27556,"Philippines"
"course2",27557,"Norway"
"course2",27558,"Moldova"
"course2",27559,"United States"
"course2",27560,"Hungary"
"course2",27561,"Brazil"
"course2",27562,"France"
"course2",27563,"Canada"
"course2",27564,"Mexico"
"course2",27565,"Mexico"
"course2",27566,""
"course2",27567,"Argentina"
"course2",27568,""
"course2",27569,""
"course2",27570,"United Kingdom"
"course2",27571,"United Kingdom"
"course2",27572,""
"course2",27573,""
"course2",27574,"Canada"
"course2",27575,"United States"
"course2",27576,"Canada"
"course2",27577,""
"course2",27578,""
"course2",27579,""
"course2",27580,"Canada"
"course2",27581,"Turkey"
"course2",27582,"Turkey"
"course2",27583,"United States"
"course2",27584,""
"course2",27585,""
"course2",27586,"United Kingdom"
"course2",27587,"Spain"
"course2",27588,"United Kingdom"
"course2",27589,"Sweden"
"course2",27590,"Mexico"
"course2",27591,"France"
"course2",27592,"Mexico"
"course2",27593,"Colombia"
"course2",27594,"France"
"course2",27595,""
"course2",27596,""
"course2",27597,"Brazil"
"course2",27598,""
"course2",27599,"United Kingdom"
"course2",27600,"United Kingdom"
"course2",27601,"Canada"
"course2",27602,"United Kingdom"
"course2",27603,""
"course2",27604,"Germany"
"course2",27605,""
"course2",27606,""
"course2",27607,"Turkey"
"course2",27608,"Germany"
"course2",27609,"United States"
"course2",27610,"Canada"
"course2",27611,"Italy"
"course2",27612,""
"course2",27613,"Colombia"
"course2",27614,""
"course2",27615,"Netherlands"
"course2",27616,"Ghana"
"course2",27617,"United States"
"course2",27618,"India"
"course2",27619,"Egypt"
"course2",27620,"Turkey"
"course2",27621,"Italy"
"course2",27622,"Brazil"
"course2",27623,"Canada"
"course2",27624,""
"course2",27625,"Canada"
"course2",27626,"United States"
"course2",27627,"United States"
"course2",27628,"United States"
"course2",27629,"United Arab Emirates"
"course2",27630,"Brazil"
"course2",27631,""
"course2",27632,""
"course2",27633,""
"course2",27634,""
"course2",27635,"Canada"
"course2",27636,"Brazil"
"course2",27637,""
"course2",27638,"Poland"
"course2",27639,"Brazil"
"course2",27640,"Brazil"
"course2",27641,"Brazil"
"course2",27642,""
"course2",27643,"Pakistan"
"course2",27644,""
"course2",27645,"Thailand"
"course2",27646,"Pakistan"
"course2",27647,"Pakistan"
"course2",27648,""
"course2",27649,"United States"
"course2",27650,"United States"
"course2",27651,"United States"
"course2",27652,""
"course2",27653,"Brazil"
"course2",27654,"Brazil"
"course2",27655,""
"course2",27656,""
"course2",27657,""
"course2",27658,"Egypt"
"course2",27659,"United States"
"course2",27660,"Brazil"
"course2",27661,""
"course2",27662,"Pakistan"
"course2",27663,"Nigeria"
"course2",27664,"Pakistan"
"course2",27665,"United Arab Emirates"
"course2",27666,""
"course2",27667,"Finland"
"course2",27668,""
"course2",27669,""
"course2",27670,"Albania"
"course2",27671,"United States"
"course2",27672,""
"course2",27673,"United States"
"course2",27674,"United States"
"course2",27675,"Germany"
"course2",27676,""
"course2",27677,"Thailand"
"course2",27678,""
"course2",27679,"France"
"course2",27680,"Germany"
"course2",27681,"Mexico"
"course2",27682,"Chile"
"course2",27683,""
"course2",27684,"Venezuela"
"course2",27685,"Mexico"
"course2",27686,""
"course2",27687,""
"course2",27688,"Venezuela"
"course2",27689,"Mexico"
"course2",27690,"Peru"
"course2",27691,"United States"
"course2",27692,""
"course2",27693,""
"course2",27694,""
"course2",27695,"Pakistan"
"course2",27696,"Greece"
"course2",27697,"United States"
"course2",27698,"United Kingdom"
"course2",27699,"Argentina"
"course2",27700,"United States"
"course2",27701,""
"course2",27702,"Mexico"
"course2",27703,"Colombia"
"course2",27704,"United States"
"course2",27705,""
"course2",27706,"Colombia"
"course2",27707,"United States"
"course2",27708,"United States"
"course2",27709,"Colombia"
"course2",27710,"India"
"course2",27711,"United States"
"course2",27712,"Brazil"
"course2",27713,""
"course2",27714,"Russian Federation"
"course2",27715,"Turkey"
"course2",27716,""
"course2",27717,"Japan"
"course2",27718,""
"course2",27719,"Brazil"
"course2",27720,"United Kingdom"
"course2",27721,"Brazil"
"course2",27722,""
"course2",27723,"Brazil"
"course2",27724,"Singapore"
"course2",27725,"Brazil"
"course2",27726,""
"course2",27727,""
"course2",27728,"Singapore"
"course2",27729,"Liberia"
"course2",27730,"United States"
"course2",27731,""
"course2",27732,"United States"
"course2",27733,"United States"
"course2",27734,""
"course2",27735,""
"course2",27736,""
"course2",27737,"Romania"
"course2",27738,"Dominican Republic"
"course2",27739,""
"course2",27740,""
"course2",27741,"El Salvador"
"course2",27742,"Brazil"
"course2",27743,"Peru"
"course2",27744,"Singapore"
"course2",27745,""
"course2",27746,"United States"
"course2",27747,"United States"
"course2",27748,"Colombia"
"course2",27749,""
"course2",27750,""
"course2",27751,""
"course2",27752,""
"course2",27753,"United States"
"course2",27754,"France"
"course2",27755,""
"course2",27756,"Canada"
"course2",27757,""
"course2",27758,""
"course2",27759,"Mexico"
"course2",27760,"Mexico"
"course2",27761,"Colombia"
"course2",27762,"United States"
"course2",27763,""
"course2",27764,""
"course2",27765,""
"course2",27766,"Mexico"
"course2",27767,"Brazil"
"course2",27768,"Argentina"
"course2",27769,"Belgium"
"course2",27770,"Brazil"
"course2",27771,"Uganda"
"course2",27772,"United States"
"course2",27773,"Mexico"
"course2",27774,""
"course2",27775,"Brazil"
"course2",27776,"Peru"
"course2",27777,"Venezuela"
"course2",27778,"United States"
"course2",27779,"Canada"
"course2",27780,"United States"
"course2",27781,"United States"
"course2",27782,"United States"
"course2",27783,"Canada"
"course2",27784,"Brazil"
"course2",27785,"Mexico"
"course2",27786,""
"course2",27787,""
"course2",27788,""
"course2",27789,"Iraq"
"course2",27790,""
"course2",27791,"Brazil"
"course2",27792,"Japan"
"course2",27793,"Colombia"
"course2",27794,"Chile"
"course2",27795,""
"course2",27796,"United States"
"course2",27797,""
"course2",27798,"Brazil"
